CF dip peak lp ip
412 76.58849951638922 91.16286328585058 83.87568140111989 84.31815851040786
413 87.2107368872024 100.40578807902976 93.80826248311608 94.29440252581718
414 98.43508873705066 115.08207040714291 106.75857957209678 107.87983266038094
415 77.74189379778784 91.60027470397132 84.67108425087957 85.46134917689245
416 83.7135877194831 99.5059111780402 91.60974944876165 92.30936262809834
417 77.39675392188622 91.65894372339308 84.52784882263964 85.25867226490658
418 113.78251819792527 130.24125969060864 122.01188894426696 122.82714311485199
419 86.59621956315571 98.17562722118322 92.38592339216947 92.42846939566793
420 89.07234759272785 105.93342701810859 97.50288730541823 98.18829023236877
421 85.3788248236672 98.57943908727266 91.97913195546994 92.0797272899991
422 99.8289428060084 118.93500519723374 109.38197400162107 110.2951173903389
423 73.91722654612978 84.56197285127223 79.239599698701 79.46500300640368
424 93.07409576428921 108.8296725497087 100.95188415699896 101.69157561393881
425 105.76895344136467 124.1162894264866 114.94262143392564 115.80809958182165
426 93.53175650079459 109.50360558611514 101.51768104345487 101.98760547549979
427 82.30559278002148 98.05533541816797 90.18046409909473 90.76631178635668
428 82.30391180870929 96.11911943469778 89.21151562170354 89.65970403649649
429 75.67682328762898 88.91731881879886 82.29707105321393 82.62477810049306
430 81.18851674779393 93.68819379131374 87.43835526955382 87.49604834189653
431 106.01988413160981 121.46300979355513 113.74144696258247 114.32430434676435
432 90.45800846504949 105.8033557586776 98.13068211186354 98.53973783307231
433 79.53059386718505 90.79183059276589 85.16121222997546 85.2901244381857
434 79.46503584532115 92.51157055808685 85.988303201704 86.35327193679154
435 84.1330288211733 96.35729424312403 90.24516153214867 90.54678641393201
436 81.31409692846 95.81880662409907 88.56645177627954 89.1724406381685
437 108.33515035119024 123.58282651940087 115.95898843529555 116.56860162535536
438 89.9425202089314 108.73613748147453 99.33932884520297 100.23722521856627
439 81.69254015033331 95.19059801789462 88.44156908411397 89.11916506047332
440 79.11189982429218 92.84287704877995 85.97738843653607 86.27536822617353
441 103.21947783707172 117.64789023811524 110.43368403759348 110.99357063077034
442 93.443632353611 108.63560350143572 101.03961792752335 101.65847062849582
443 90.60033507633464 101.43446342369514 96.01739925001489 96.12321929827229
444 76.03784090035381 88.95095882569645 82.49439986302514 82.89256645983288
445 75.30459974688435 89.19203273948823 82.24831624318628 82.84922911987591
446 98.08737754179138 117.29491601434502 107.6911467780682 108.69827823965112
447 73.14676133413074 77.11682340578027 75.1317923699555 75.03682357451015
448 77.53468129609008 88.7027458407509 83.11871356842049 83.3492235908633
449 108.37154343570883 127.32580892758524 117.84867618164704 118.54965536308755
450 77.62993096053793 91.06360577685795 84.34676836869795 85.10468227781568
451 83.97321735627519 96.15347502355567 90.06334618991542 90.39033404012983
452 112.01049469338052 130.99050625052698 121.50050047195376 122.35122019482529
453 73.72318834334756 86.45477847254395 80.08898340794576 80.84500013949507
454 100.20990849118532 118.97287894910191 109.59139372014361 110.58601968017727
455 86.60974844742431 102.33600900355874 94.47287872549153 94.98068108750009
456 79.37856416549651 93.16094160158775 86.26975288354214 86.75779120126231
457 90.5173316842783 104.79243676870895 97.65488422649364 97.9723782622534
458 80.32453474239111 95.43467015767187 87.87960245003148 88.42690185663794
459 79.64686329273327 91.14210139463195 85.39448234368261 85.7152681623102
460 73.0747376430825 86.6476863330111 79.86121198804679 80.52384714011451
461 92.29326943853962 107.10991376585423 99.70159160219693 100.29388975086215
462 86.2678434696267 99.23728199200468 92.7525627308157 93.17202964658148
463 108.84337253341907 124.53216007711725 116.68776630526816 117.03849308957105
464 79.03205686737572 93.23749417746204 86.13477552241888 87.03920042788822
465 93.80913155432347 109.20661839042131 101.50787497237239 102.0481622732724
466 92.90855946988461 107.9951060248145 100.45183274734956 101.11745724631216
467 83.44245663363479 98.36528577258676 90.90387120311078 91.57467357381024
468 91.79373864100877 103.62231604063622 97.7080273408225 97.79650703956592
469 89.9344513920493 101.64451449164774 95.78948294184852 96.03200469818415
470 108.28129261655154 125.32954632105319 116.80541946880237 117.6459924750888
471 106.73271790085971 124.23788536618297 115.48530163352135 116.4355335315464
472 92.56469028860255 111.12986012462437 101.84727520661346 103.358852390862
473 80.881473219092 94.45577443395288 87.66862382652243 88.35627301330949
474 90.54014968909817 100.94018513915925 95.7401674141287 95.81577963939789
475 74.68750344627611 87.71595204450017 81.20172774538814 81.84356581600974
476 86.7310458525198 95.7563344617615 91.24369015714065 91.22144060560022
477 105.0962061093443 122.01911938390693 113.55766274662561 114.84602956942939
478 98.58433600781449 105.10700096138669 101.8456684846006 101.85407184242248
479 76.4310370258932 90.0646074828619 83.24782225437755 83.99420376297132
480 106.49363406525984 123.87096163480282 115.18229785003133 115.98564469953087
481 82.35147272047077 96.23210810258962 89.2917904115302 89.92312725563312
482 96.03664399334035 113.26998997674222 104.65331698504129 105.44698504923363
483 91.76613587183743 108.23325777001577 99.9996968209266 100.83871717727675
484 110.35039827596044 129.8124432789667 120.08142077746356 121.0245914737555
485 86.24301931132351 100.05989251878081 93.15145591505217 93.45506613916902
486 84.46752234490528 99.01962181701201 91.74357208095864 92.43313903415311
487 103.07371240198536 121.95382198572624 112.5137671938558 113.83820365910464
488 82.21488029810165 93.51469879963815 87.86478954886991 88.10024818203344
489 85.03907979367156 97.70093708874617 91.37000844120887 91.79472155254071
490 88.04225455156316 101.42172181175411 94.73198818165864 94.87012113673953
491 81.07380000630764 95.10537054491839 88.08958527561302 88.73475016848415
492 79.75668768623483 94.27128009413534 87.01398389018507 87.6884357789015
493 91.77566301112705 105.04685689682806 98.41125995397755 98.92557238955146
494 78.28566750360864 93.21250825393534 85.74908787877199 86.51098685846448
495 77.4665568103193 91.83174322147195 84.64915001589563 85.0709419968397
496 71.31761942442463 84.46606540291849 77.89184241367155 78.60790122745844
497 101.79216589998835 119.55356553554809 110.67286571776822 111.47587310249132
498 112.56874096209503 133.6465123678352 123.10762666496511 124.09827518252862
499 76.5712042333277 92.62204615514128 84.59662519423449 85.07439416128284
500 83.36376649649954 97.30588725410351 90.33482687530153 90.77971916673118
501 84.69572662042037 98.53568229486679 91.61570445764357 92.28763854687048
502 83.76436671275071 98.22361623483859 90.99399147379465 91.65143432915343
503 73.6224674003785 85.31756377870055 79.47001558953951 79.67330035067947
504 107.48608595191733 126.61882526242564 117.05245560717148 118.01253911877302
505 99.29919342862314 116.4874623389812 107.89332788380217 108.43388764696223
506 106.4765007951444 127.41621758673848 116.94635919094145 118.58712329786584
507 111.79353706015813 130.40940822872628 121.1014726444422 122.3797442196155
508 96.05052665639423 111.83715841620965 103.94384253630193 104.2472461310424
509 85.66790513635895 102.8735664577035 94.27073579703122 95.52235586519323
510 79.29233492167181 94.25080992859785 86.77157242513482 87.44003927030238
511 88.01980047519206 101.268788962805 94.64429471899854 94.80344231191022
512 103.07818019368304 119.71316257275248 111.39567138321776 111.86716884899866
513 88.21158268437304 103.35241647739575 95.78199958088439 96.44358582213857
514 86.77465598071892 103.98880762866251 95.38173180469072 96.45959087574117
515 92.52932357040362 107.35907871204498 99.9442011412243 100.58606813814846
516 77.347428492182 94.5693609312003 85.95839471169114 86.93356519810673
517 77.8154798934291 90.39988850084038 84.10768419713474 84.59242205978114
518 102.09912934208855 119.02896404998761 110.56404669603808 111.1225018493183
519 80.26229479440872 94.0855667616265 87.1739307780176 87.76721110509507
520 79.1632607436078 91.67824891472398 85.42075482916589 85.61132496618549
521 88.69745031656431 96.56550071843583 92.63147551750006 92.67826992313407
522 89.00616525928288 106.36659705830219 97.68638115879253 98.34850156059613
523 78.8087305682954 93.27194041643301 86.0403354923642 86.69165539413477
524 90.16349413487254 101.38338205707026 95.7734380959714 95.8506579740621
525 88.81224846697427 105.72429153217651 97.26826999957538 97.91623374828876
526 90.49292264043638 104.06257172218493 97.27774718131064 97.8031774213308
527 76.44440297901424 89.85188217612743 83.14814257757084 83.72803893314625
528 90.29678675365926 105.51703266810574 97.9069097108825 98.36930218883502
529 77.96582747938248 90.18713580185137 84.07648164061692 84.3336162203673
530 113.42748232786506 133.6054282769117 123.51645530238838 124.55309024630675
531 88.09080415507516 102.85322293081208 95.47201354294361 95.82923386711444
532 97.14010807122541 114.98013011755663 106.06011909439101 106.91690716089526
533 89.79211592278892 104.85457140398758 97.32334366338824 97.64807092745126
534 106.11388021203865 123.89940007533119 115.00664014368492 115.69120575578303
535 78.72043461332233 91.68443053479176 85.20243257405704 85.3348272658228
536 95.11441208758441 106.95360654127705 101.03400931443073 101.15572509523824
537 76.45978890513098 89.96782747702387 83.21380819107742 83.53550877884432
538 99.58257637903603 113.94036873061874 106.76147255482738 107.17672465771172
539 82.66185514807874 97.4918740177293 90.07686458290402 90.87743528878656
540 91.68534724026553 106.77918343903029 99.23226533964791 99.94576057291697
541 94.02406010200585 108.58850337316345 101.30628173758464 101.86426965855358
542 94.48474974090897 112.02718634250549 103.25596804170723 104.04079966523868
543 94.67859506680404 110.25916605609555 102.4688805614498 103.21256402833411
544 87.07973707067588 105.86629285695143 96.47301496381365 97.866421084624
545 85.79159560101586 100.91485813426692 93.35322686764138 94.10670795003571
546 89.49047567772837 105.1286152825728 97.30954548015058 97.90963206928213
547 75.69236458210354 88.94402268090599 82.31819363150476 83.19099598342963
548 79.94602272168568 93.10421690449114 86.52511981308841 86.95703998345485
549 98.864033639424 116.6523666695233 107.75820015447366 108.26024134491577
550 95.60946100739403 109.984628266328 102.79704463686102 103.28357521019653
551 79.10121265192691 92.46830515801501 85.78475890497097 86.02737478086775
552 87.4340666522016 100.74855299686135 94.09130982453146 94.49127766066736
553 82.55803749319624 98.08447873591687 90.32125811455656 90.94163126091736
554 77.69844594274693 90.79468774878009 84.24656684576351 84.89412425242907
555 77.14443135937044 91.60776662224025 84.37609899080535 85.28056844664891
556 110.47169165504644 128.94350406174857 119.7075978583975 120.26758962136019
557 89.94962146730077 107.88836384712998 98.91899265721537 100.1177978505785
558 108.86048967848147 128.55455310045159 118.70752138946654 119.44571721706993
559 78.64238937585509 92.73394469565216 85.68816703575362 86.39841366567553
560 84.74678465022284 98.56874332162232 91.65776398592257 92.35045833060248
561 81.78426917215528 96.6207601286464 89.20251465040084 89.8712402116637
562 82.2751844795462 95.91150859053042 89.09334653503831 89.75862741174107
563 97.32129691446076 113.74430205602938 105.53279948524508 106.68771914490556
564 76.08644001226743 90.62517459101244 83.35580730163994 84.16678732709379
565 98.39099740677872 112.89277769870783 105.64188755274327 106.21872581491571
566 75.99719016482119 87.89114795279589 81.94416905880854 82.42048110272326
567 75.56855654732364 88.25178597821699 81.91017126277032 82.54924810290082
568 92.07651987946366 107.0788957524756 99.57770781596963 100.12216031951755
569 99.51729486142497 112.6443423745537 106.08081861798934 106.36479704909563
570 80.39915022602716 93.2685352665641 86.83384274629563 86.96907441656907
571 89.93293011809101 104.23833449955106 97.08563230882103 97.44432876874812
572 78.50231835522307 91.84397859029572 85.1731484727594 85.85466536664651
573 94.77059196272174 114.42886832804528 104.59973014538352 105.69860609130868
574 88.9287879513204 102.01802084053926 95.47340439592983 95.8588214345681
575 90.69526596915209 104.6977237799352 97.69649487454365 97.85020035863639
576 111.10545218584724 129.5466417908227 120.32604698833497 121.12566089695625
577 71.15464313077817 83.09234069271533 77.12349191174675 77.34630871751196
578 78.28054300812443 90.49753350749661 84.38903825781051 84.85520686239104
579 87.82034680640501 102.27092646510914 95.04563663575708 95.65339578226752
580 83.81091477159636 100.37336130663893 92.09213803911764 93.10199323943178
581 85.63679172544299 101.91600714697293 93.77639943620795 94.48629846722098
582 89.62513104492443 104.13814346899956 96.881637256962 97.50221595831269
583 80.56339981099427 93.51816912751028 87.04078446925227 87.43571136876052
584 74.96196001558029 90.149356154732 82.55565808515615 82.8731461311673
585 87.57375618407131 105.04826673926179 96.31101146166655 97.50905737848751
586 78.29551002885336 88.05847104680424 83.1769905378288 83.24794859264118
587 90.53546731617494 106.37265078079406 98.45405904848451 99.21380834968207
588 100.48512910015334 118.41771254354714 109.45142082185023 110.08308824249086
589 100.69816798969467 118.36151031069018 109.52983915019243 110.67318216661216
590 103.1872155651763 124.37071540847178 113.77896548682403 115.39378877619093
591 98.9970467360355 117.9227391621183 108.4598929490769 109.18796280386901
592 79.0905826249806 90.33106264635505 84.71082263566782 84.80174307655368
593 86.75866964037384 100.42704765469941 93.59285864753662 93.96747145150096
594 78.18383426208632 91.59430847999668 84.8890713710415 85.37753654235304
595 92.14702500550364 107.25869136534303 99.70285818542334 100.5091720840079
596 96.44605741186305 112.02898234025774 104.23751987606039 104.81402419297706
597 83.49769657934905 96.77698799656956 90.13734228795931 90.29603275530748
598 76.97772725599509 91.85214091936092 84.414934087678 85.46101972097836
599 78.45082310197293 92.51977530193737 85.48529920195514 86.40829818153999
600 80.08301620660298 93.45741223272654 86.77021421966475 87.24347635758805
601 82.4138303621067 96.16161158737592 89.2877209747413 89.88054228376565
602 74.55470990116501 87.35781157197613 80.95626073657057 81.65352276743705
603 83.98232476675331 97.68751832760884 90.83492154718107 91.35253171336058
604 86.89305000352083 100.62482962365014 93.75893981358549 94.34793796769313
605 89.86350631984607 103.34830073669335 96.6059035282697 97.06436776601409
606 94.35117741867543 109.0870948999745 101.71913615932496 102.40453754519356
607 94.62977977719753 109.55783208664029 102.09380593191891 102.43699354270804
608 88.10436243795003 103.9070010707129 96.00568175433146 96.71198042270845
609 81.13468374172754 95.49489709356197 88.31479041764476 88.94344908449382
610 84.10407923404046 98.53637365560428 91.32022644482237 92.13227933524955
611 95.30971693530799 112.45336154638058 103.88153924084429 104.71902271761208
612 76.4278581060642 92.13925101587206 84.28355456096813 85.36585830012734
613 87.34687800541295 100.85806955939483 94.10247378240389 94.64026207664222
614 85.79388169667591 102.44698378601501 94.12043274134547 95.23056119511514
615 73.0399239564702 85.89063065382325 79.46527730514673 79.9847519097739
616 88.93126985001788 106.11388568711963 97.52257776856877 98.3567743687414
617 98.8904072802754 113.9400293554731 106.41521831787425 106.73303750525753
618 94.66593930033261 103.65365908748201 99.1597991939073 99.22904512616023
619 101.24741679633478 113.51135023383429 107.37938351508453 107.4544063454286
620 77.08132417983015 90.9445014719098 84.01291282586998 84.60154762190085
621 86.72673902896459 101.69188037667983 94.20930970282221 94.67812025315379
622 86.07734477339994 98.42974464835224 92.2535447108761 92.35040954350256
623 98.92234787285311 115.62496455391114 107.27365621338213 108.09070551953796
624 85.26445246882663 97.61136115327311 91.43790681104987 91.47808471916133
625 81.18279380093635 98.04773092845433 89.61526236469534 90.42621924158361
626 95.60875179267208 112.17771785053243 103.89323482160225 104.6960989557839
627 100.20693784028195 114.8219134221294 107.51442563120568 108.03442757907553
628 90.41013376165489 100.77389575926699 95.59201476046094 95.62023833613975
629 79.22085391000638 92.20735125229156 85.71410258114898 86.35665051132433
630 114.05764397166246 131.95437888926844 123.00601143046545 123.68563917279926
631 104.28652498081425 120.79121583335737 112.53887040708581 113.12403943850444
632 82.68922379424353 97.49274024404303 90.09098201914328 90.86919962568989
633 77.04321002877244 87.29602402659218 82.1696170276823 82.23389358528577
634 80.57445563987028 95.03278948713593 87.8036225635031 88.09293887992187
635 89.63059135432172 109.24165724888739 99.43612430160456 100.99259778769034
636 100.29129315235305 117.38710235481777 108.83919775358541 109.66133110161019
637 112.17248935235014 127.73246200461998 119.95247567848506 120.9573492101858
638 90.09352308930202 106.34266550843192 98.21809429886697 98.95886900370323
639 96.74297189003906 110.70301881487853 103.7229953524588 104.29232022210319
640 97.90366769718267 113.70256060407115 105.80311415062691 106.5069933570255
641 79.1855417148293 91.61356104563237 85.39955138023083 85.59038863579485
642 79.45673658819476 93.61177699421388 86.53425679120431 86.89030930930787
643 84.47552385972686 97.93049407716497 91.20300896844591 91.82404156029177
644 87.69674115403456 102.50794434069148 95.10234274736302 95.72215317202478
645 75.09882857834057 88.9145703707653 82.00669947455293 82.83431647898674
646 75.32549281890802 85.16392710925732 80.24470996408266 80.18534732675988
647 102.10264108765169 120.48964620985628 111.29614364875398 112.77396748266544
648 89.57591013727918 106.03944262275233 97.80767638001575 98.68193674311087
649 81.26482673666497 96.22272675011446 88.74377674338972 89.36355765289163
650 80.47859301754514 92.11355883857134 86.29607592805823 86.63102804007482
651 83.54798240038224 96.51596377959133 90.03197308998679 90.55115243187886
652 81.79151920298492 99.41158786530724 90.60155353414608 91.8497855605088
653 82.38876508630027 99.00054635465195 90.6946557204761 91.60866683237742
654 80.48591138004342 94.33777968539769 87.41184553272055 88.20531625435234
655 95.81636939656805 112.76746862980094 104.2919190131845 104.77235874573998
656 76.51389866607421 90.97153184341651 83.74271525474536 84.57683909664205
657 76.88304882748209 93.76190487277186 85.32247685012698 86.74575157529719
658 82.54716258860007 95.91686936541063 89.23201597700535 89.86285327986666
659 86.87894524871186 99.18302441236904 93.03098483054045 93.13153302635999
660 80.82656953690328 94.88188004494137 87.85422479092233 88.1184243456916
661 94.4420300712102 108.94381985491681 101.6929249630635 102.38405973490924
662 84.17273773100621 97.89077608057767 91.03175690579194 91.66599751835872
663 86.69167734456627 101.33053840334311 94.0111078739547 94.4885638249622
664 99.33441051418971 115.8369257902097 107.5856681521997 108.08674196431215
665 93.53422543218849 108.32453017241386 100.92937780230118 101.55273786691976
666 84.05006798222749 98.15498123261051 91.102524607419 91.81669246792458
667 85.0867449396603 99.99800939243066 92.54237716604548 93.26703116889763
668 81.02431495679268 93.05688040756168 87.04059768217718 87.16782650533294
669 96.23075346114953 114.76783851229135 105.49929598672044 106.7342318771173
670 75.62168153812385 91.05448385524936 83.3380826966866 84.5386533720544
671 78.1482375771121 93.08063548227749 85.61443652969479 86.3316958445972
672 66.04997502048478 100.2885253903286 83.16925020540668 70.97614028502473
673 74.80236072069482 88.05731969106003 81.42984020587743 82.0760468182747
674 73.69880192154109 88.49630938894033 81.09755565524071 81.76744933313127
675 105.64959761185217 123.27502735198392 114.46231248191805 115.84210772478497
676 98.16654024567949 113.37010469544158 105.76832247056053 106.50166155780657
677 78.02930203090776 90.80003258271515 84.41466730681145 84.89166854244061
678 89.39205604722363 103.9184449387216 96.65525049297261 96.89574375699773
679 77.51947090249817 91.98039105093633 84.74993097671725 85.385335797964
680 82.3703952704737 98.40695577310748 90.38867552179059 91.52729821782597
681 113.77711282423608 132.08612630589036 122.93161956506322 123.74482220600952
682 91.64779724052055 107.71175241891842 99.67977482971949 100.52177644957804
683 98.48295965997144 103.93372731065958 101.20834348531551 101.22129450589134
684 108.2881722165479 125.21269140927396 116.75043181291093 117.33202463680341
685 104.98956242916464 122.20851823863535 113.59904033389999 114.60381619379255
686 101.54430868253262 118.04046995195604 109.79238931724433 110.14639771971434
687 97.59090571424666 114.6356719654148 106.11328883983073 106.97994520861614
688 91.50925303864675 106.06137859604422 98.78531581734549 99.36527591230924
689 72.8593192741467 83.4092510707727 78.1342851724597 78.24705462314411
690 82.09215921357759 98.21324689927513 90.15270305642636 91.28887659985762
691 91.47191013203077 106.35852475435074 98.91521744319076 99.18939376663141
692 97.65186821677331 114.97106636243467 106.311467289604 107.01486802338822
693 76.48733180276577 89.63840317059345 83.06286748667961 83.47939031269
694 80.77672716766571 87.58031447104207 84.17852081935389 84.1225542553774
695 83.55012019272068 96.53382928240461 90.04197473756264 90.25227205755209
696 93.38557576920137 108.99719589588476 101.19138583254306 101.89323449253385
697 90.71188266378525 109.68337441177981 100.19762853778252 101.67740517219202
698 95.92014449772088 111.9937551081471 103.95694980293399 104.67950442273849
699 76.95554225660058 90.51669826635764 83.7361202614791 84.2343295988562
700 84.76710536185422 101.4997314970573 93.13341842945576 94.03143026942895
701 95.99454303955075 111.33445458960793 103.66449881457933 104.30806512477095
702 108.96130405762665 129.4677839496723 119.21454400364948 120.18105958098853
703 87.15253540942795 99.71410185214049 93.43331863078421 93.83531750983285
704 89.0307810574037 105.35284825143907 97.19181465442139 97.75730020066493
705 97.93577235238514 114.83669672100763 106.38623453669638 106.95951259765802
706 80.0090954289262 91.90461824770382 85.95685683831502 86.06785432941328
707 74.24499825346929 89.5716010865244 81.90829966999684 82.43293526793741
708 77.16627565291193 91.28015155578026 84.2232136043461 84.54973471803049
709 82.48322616519904 94.20869748473997 88.3459618249695 88.48198602217369
710 76.91447646977342 89.33280239185002 83.12363943081172 83.69892431932492
711 77.81467413347727 92.96644955087456 85.39056184217591 86.17044345618986
712 84.92729758126264 102.8167434241403 93.87202050270147 94.7554613907658
713 76.7258465270755 88.80556703207388 82.76570677957469 83.06486798020926
714 85.33283966107736 98.4155937271002 91.87421669408877 92.00802583281457
715 69.26745299122628 80.34573986989454 74.8065964305604 75.06193591078572
716 78.04365092331581 90.75824500523655 84.40094796427618 84.83078357444862
717 84.1878890674772 99.37513503902709 91.78151205325214 92.55257688072687
718 97.40283931365424 116.50860717138097 106.9557232425176 107.80455590246396
719 103.15203733951397 119.69828166762393 111.42515950356895 112.5270936214319
720 80.3437623305504 92.93599298501033 86.63987765778037 86.73963653399146
721 93.50525032548552 105.95560825580598 99.73042929064576 99.9136979879432
722 85.90368715573247 102.02999478669074 93.96684097121161 94.71172169865028
723 92.85957979902858 108.05682894659422 100.4582043728114 101.23009014176834
724 85.41667536981137 98.87727001198378 92.14697269089757 92.49121235093054
725 79.8309657524297 97.03746464472081 88.43421519857526 89.16869545477834
726 104.46915607483312 119.36793535477291 111.91854571480302 112.17230490888414
727 73.3594422378961 87.97678792524837 80.66811508157224 81.31044261515135
728 74.89633237247179 88.78336753174861 81.8398499521102 82.62637392680207
729 76.23921429777357 90.8446159779825 83.54191513787804 84.40837263073641
730 79.50301343629044 97.57454692714438 88.53878018171741 90.09424446741906
731 77.22908717583863 91.51915614428077 84.3741216600597 85.21310964360195
732 92.01230681907523 110.24543208724002 101.12886945315762 102.50063050598882
733 89.08738494430916 106.50088774657051 97.79413634543984 98.84990015092198
734 75.24270859103642 88.27425622256196 81.75848240679919 82.43203206284589
735 84.88729586258047 96.97091940898443 90.92910763578246 91.08563568666678
736 77.90990928969418 89.8484339749594 83.8791716323268 84.26597983613003
737 76.82502257608816 91.09656052437838 83.96079155023327 84.41057081856324
738 95.67259399964563 110.23726742502676 102.95493071233619 103.54486821081171
739 75.04564742118409 89.29197814797148 82.16881278457778 82.86908889067392
740 86.28198841779765 102.00167761410857 94.14183301595311 94.86398597227992
741 88.12916733655628 102.88375280291395 95.50646006973511 96.22319244968358
742 84.22473099008477 96.77134537977788 90.49803818493132 90.93456581359918
743 74.52877426281509 85.54070873123821 80.03474149702666 80.25635764408095
744 88.12045017571272 102.30027818379116 95.21036417975193 95.59532210154003
745 88.2325741543438 104.7085887288774 96.47058144161059 97.1347472124239
746 103.54160373082068 120.92667759786964 112.23414066434516 112.95333216388612
747 79.07353887797024 93.35841884595919 86.21597886196471 86.78030552696698
748 106.66693355306259 125.20110538272756 115.93401946789507 117.16696339249904
749 88.07265794872684 103.49013252654264 95.78139523763474 96.44404663800563
750 88.17347008039047 102.04474404507845 95.10910706273447 95.6617513452069
751 78.81283645866807 92.56117913942069 85.68700779904438 86.09437473412599
752 80.54201549634976 93.21677584888563 86.8793956726177 87.07585688396628
753 55.29880892620706 97.39113145520719 76.34497019070713 65.23428677643695
754 76.37763670267798 89.50481164842658 82.94122417555228 83.57460143830701
755 85.58060726535527 98.01783590097662 91.79922158316595 92.18306828168659
756 86.4029460218132 101.07655862625658 93.7397523240349 94.12246160637014
757 97.76182014644728 116.50227709118022 107.13204861881374 108.09688011876631
758 96.07648820400068 113.85105333155383 104.96377076777725 105.80441764439205
759 117.43448406097775 135.49597623264836 126.46523014681306 127.20511343538104
760 78.18408031196938 92.72301593520085 85.45354812358511 85.85559217217225
761 80.7930373467554 95.90559686137412 88.34931710406477 89.09577205467922
762 73.97394845925182 87.3242630939654 80.64910577660861 81.37387248495408
764 84.72064603542914 96.92614859462098 90.82339731502506 91.21512816074411
765 98.6206257686694 116.98322060915439 107.8019231889119 108.51789236588168
766 76.1638008823442 85.92405832195682 81.04392960215051 81.14134383703201
767 73.47455313040305 87.21360480546774 80.34407896793539 80.9567432280466
768 77.19173779766089 90.50306643549527 83.84740211657808 84.4497317002357
769 73.11096873608294 86.84015833416602 79.97556353512448 80.50092142851804
770 94.71644169723446 109.83288064603035 102.2746611716324 102.94535215760804
771 81.59409746161467 96.8969221283802 89.24550979499743 89.98121384161331
772 83.00677809011569 95.9881813073194 89.49747969871754 90.05328691802623
773 103.45244486397355 116.48595995563015 109.96920240980185 110.12814934584324
774 93.22877947456406 110.86996624002181 102.04937285729294 103.12503345225404
775 79.19232591333642 92.60455262746011 85.89843927039826 86.34812348093175
776 79.36683031897985 92.39713429796328 85.88198230847156 86.41768267929366
777 78.189292496923 94.59346033442658 86.39137641567478 86.92158266488681
778 76.80295989888657 91.60868453706604 84.2058222179763 85.20866341382117
779 80.64003727521333 94.99977462037708 87.8199059477952 88.54703782709642
780 80.05143832090789 93.4194077177081 86.735423019308 87.22521708900322
781 83.14585271731471 95.62427521754687 89.3850639674308 89.48120852387011
782 77.77514442832734 90.6429162203915 84.20903032435942 84.68738231802726
783 81.41073315534825 96.21914638417257 88.81493976976041 89.43604483208264
784 100.70713404865319 114.88176491127331 107.79444947996325 108.27117513982392
785 111.78978516096873 129.44638055525115 120.61808285810994 121.94666095986062
786 85.85887394785723 100.72852781558676 93.293700881722 94.02552654602206
787 90.36902416003117 103.9538192174502 97.16142168874069 97.64275647628602
788 96.52536136163204 114.13589360704019 105.3306274843361 106.17884627610738
789 85.03087627764245 100.12541348137155 92.578144879507 92.95756160091786
790 90.00625483911817 103.88558729469655 96.94592106690736 97.5065618718354
791 107.38003544611942 125.64907268659185 116.51455406635563 117.92976832685574
792 69.85327482176557 83.13772707183882 76.4955009468022 77.16978270827718
793 88.68739662312622 102.51104315008841 95.59921988660732 96.16760557081575
794 73.34211888628542 83.90577030286519 78.6239445945753 78.72890999339202
795 85.6885989162454 103.59009067225308 94.63934479424924 95.62476320062555
796 100.80801378111883 119.14574086140271 109.97687732126077 110.8754305455419
797 81.99612460460281 95.15303039876252 88.57457750168267 88.87591539077155
798 96.53965129396224 111.61798277702226 104.07881703549225 104.78629189780763
799 75.48545586645976 88.88261007399102 82.18403297022539 82.68544246291313
800 74.36537153449676 86.41250471184696 80.38893812317187 80.95451482668709
801 82.41146454653831 95.8509518149691 89.1312081807537 89.70142584540501
802 84.08212893412035 97.99426557032454 91.03819725222245 91.29241824219213
803 80.58708764133956 94.65823109122445 87.62265936628201 88.06544952033656
804 105.50775756817218 122.89484159121955 114.20129957969587 115.08085921610481
805 77.36277847314656 92.04013274506299 84.70145560910478 85.62341527565638
806 80.40380181964295 93.8188566894947 87.11132925456883 87.66334303037337
807 82.49346195772173 96.16013418843598 89.32679807307886 89.87315072774538
808 78.18707836894671 90.66970156674154 84.42838996784413 84.59910063268296
809 94.3890365599428 107.91518362081274 101.15211009037776 101.44655591100913
810 78.93179244927327 90.73840209666503 84.83509727296915 84.84996851853033
811 81.38637432367379 96.2816493123453 88.83401181800954 89.51381813482193
812 72.8512728824545 85.99415723472202 79.42271505858827 79.82727825931194
813 78.93232902587846 93.17109455917748 86.05171179252797 86.6722277500715
814 70.53576526703698 84.14821107991574 77.34198817347635 77.93171079978089
815 98.02249330100503 115.6224608367039 106.82247706885445 107.5695708654993
816 88.0973036377035 105.15444526352641 96.62587445061496 97.69447266395707
817 71.30076968442816 83.16791047980722 77.23434008211768 77.62133470043774
818 77.09839481087234 91.86677266384348 84.48258373735791 85.11613080157436
819 89.07067114572239 103.06939975041355 96.07003544806797 96.46237512358019
820 72.16812121435146 85.30385161464498 78.73598641449823 79.18139960744749
821 80.87856041745654 93.59393264244837 87.23624652995245 87.60857344879415
822 79.96225253376308 92.24075800686506 86.10150527031408 86.15803951467532
823 78.93265235301492 92.3495761236661 85.6411142383405 86.38198762306763
824 76.26249730413112 89.14451517928606 82.7035062417086 83.38235432115806
